tweet_id,created_at,retweeted_from,mentioned_accounts,expanded_urls,hashtags,language,inferred_category,full_text,routing_notes
2032195410912006317,46093.8624537037,'@RefiColombia,"'@RefiColombia, @localismfund",,,en,"Regeneration, Ecology & Localism","RT @RefiColombia: Communities across Colombia are building regeneration on the ground 

With support from the @localismfund ReFi Colombia h…","Raw social curation signal; treat as lead, not endorsement."
2032195222495449389,46093.86194444444,'@izgnzlz,'@izgnzlz,http://x.com/i/article/2032180631409426434,,zxx,Raw Leads / To Review,RT @izgnzlz: https://t.co/4hffMRx4Z8,"Raw social curation signal; treat as lead, not endorsement."
2032182883884954065,46093.827893518515,'@omniharmonic,'@omniharmonic,,,en,"Regeneration, Ecology & Localism",RT @omniharmonic: the cosmolocal economic paradigm is actually quite simple: workers own the surplus value of their labor and have rights t…,"Raw social curation signal; treat as lead, not endorsement."
2032182641559020028,46093.82722222222,'@MCSocialVenture,'@MCSocialVenture,,,en,"Ethereum, Web3 Infrastructure & Security","RT @MCSocialVenture: 1/3

232 startups from 57 countries are building technology for anticipatory action.

Through Mercy Corps Ventures’ An…","Raw social curation signal; treat as lead, not endorsement."
2032182601260077119,46093.82710648148,'@owockibot,'@owockibot,,,en,"Funding, Capital Flows & Public Goods","RT @owockibot: most public goods funding measures one thing: dollars in, dollars out.

but there are eight forms of capital — financial, so…","Raw social curation signal; treat as lead, not endorsement."
2032182566430667035,46093.82701388889,'@breadcoop,'@breadcoop,,,en,"Funding, Capital Flows & Public Goods","RT @breadcoop: Savings Circles/ROSCAs form an invisible layer of the global economy, with over $500B changing hands annually. No credit sco…","Raw social curation signal; treat as lead, not endorsement."
2032182489280659463,46093.82680555555,'@JoinEdgeCity,'@JoinEdgeCity,http://x.com/i/article/2031240381510094848,,zxx,Raw Leads / To Review,RT @JoinEdgeCity: https://t.co/4pdhfEEMJq,"Raw social curation signal; treat as lead, not endorsement."
2032182423992066111,46093.82662037037,'@PluralityInst,'@PluralityInst,https://link.springer.com/article/10.1007/s11077-024-09563-4,,en,Coordination & Governance,"RT @PluralityInst: Theorizing the functions and patterns of agency in the policymaking process 

Article: https://t.co/cph8mKA0a5","Raw social curation signal; treat as lead, not endorsement."
2032167817689072055,46093.78631944444,'@ethereum,'@ethereum,,,en,"Ethereum, Web3 Infrastructure & Security","RT @ethereum: 0/ Privacy in the Ethereum ecosystem is undergoing an evolution. A Renaissance, even, to sound a bit fancy.

What exactly is…","Raw social curation signal; treat as lead, not endorsement."
2032167591926468768,46093.78569444444,'@Etherealize_io,'@Etherealize_io,http://x.com/i/article/2032089015327883264,,zxx,Raw Leads / To Review,RT @Etherealize_io: https://t.co/DrKAELg2kw,"Raw social curation signal; treat as lead, not endorsement."
2032167482790662148,46093.78539351852,'@regen_network,'@regen_network,,,en,Coordination & Governance,"RT @regen_network: Kenya's 300,000+ Chamas are more than savings groups — they're living models of democratic, regenerative governance.

No…","Raw social curation signal; treat as lead, not endorsement."
2032119955248849094,46093.65423611111,'@seer_pm,'@seer_pm,http://x.com/i/article/2031260463280041986,,zxx,Raw Leads / To Review,RT @seer_pm: https://t.co/avlxcRtKqV,"Raw social curation signal; treat as lead, not endorsement."
2031785313215885352,46092.73081018519,'@mbauwens,"'@mbauwens, @wor",,,en,"Knowledge Commons, Ontology & Documentation","RT @mbauwens: The P2P Foundation wiki has an extensive article about Cosmo-Localism, recently enriched with @wor 's 

* comparison of cosmo…","Raw social curation signal; treat as lead, not endorsement."
2031739906561659188,46092.60550925926,'@VitalikButerin,'@VitalikButerin,https://gov.gitcoin.co/t/gg23-predictive-funding-challenge-retrospective/25163,,en,"Funding, Capital Flows & Public Goods","RT @VitalikButerin: Deep funding is continuing, and recently finished a major round!

https://t.co/Pp5lyW6EDE

I think my main advice to @d…","Raw social curation signal; treat as lead, not endorsement."
2031739507452600439,46092.604409722226,'@jembendell,'@jembendell,,,en,Raw Leads / To Review,"RT @jembendell: What or whom can I nurture, due to my love of Life?

It will soon be 10 years since I first floated the question of “what d…","Raw social curation signal; treat as lead, not endorsement."
2031739364284276825,46092.60400462963,'@BlockchainGov,'@BlockchainGov,,,en,"AI, Collective Intelligence & Sensemaking","RT @BlockchainGov: How is security organised when there is no central operator?

Dr Kelsie Nabben’s forthcoming book, Decentralised Digital…","Raw social curation signal; treat as lead, not endorsement."
2031432115007467949,46091.75616898148,'@OSObserver,'@OSObserver,https://x.com/i/spaces/1yxBeMMjgzMJN,,zxx,"Community Building, Events & Networks",RT @OSObserver: https://t.co/LK8wFmdV2V,"Raw social curation signal; treat as lead, not endorsement."
2031429913673121839,46091.75009259259,'@owocki,'@owocki,,,en,"Knowledge Commons, Ontology & Documentation","RT @owocki: i came into web3 as a solarpunk.

i believed the internet could help coordinate care for the commons. regenerative economies. p…","Raw social curation signal; treat as lead, not endorsement."
2031384514006581723,46091.624814814815,'@mbauwens,'@mbauwens,,,en,Coordination & Governance,"RT @mbauwens: * Working Conditions in DAOs

* Article / Research : A Workers’ Inquiry in Decentralised Autonomous Organisations. By Tara Me…","Raw social curation signal; treat as lead, not endorsement."
2031384451083575468,46091.62464120371,'@feemschats,'@feemschats,http://x.com/i/article/2031024894620975104,,zxx,Raw Leads / To Review,RT @feemschats: https://t.co/faJYOZH0YK,"Raw social curation signal; treat as lead, not endorsement."
2031379609539764384,46091.61127314815,'@arkreen_network,'@arkreen_network,http://x.com/i/article/2031025833964658688,,zxx,Raw Leads / To Review,RT @arkreen_network: https://t.co/qliBAkka99,"Raw social curation signal; treat as lead, not endorsement."
2031379561339039869,46091.61114583333,'@trent_vanepps,'@trent_vanepps,https://donellameadows.org/archives/leverage-points-places-to-intervene-in-a-system/,,en,"Knowledge Commons, Ontology & Documentation","RT @trent_vanepps: read this a few years ago, still a good one

https://t.co/CBIezhG67f","Raw social curation signal; treat as lead, not endorsement."
2031377673071571032,46091.6059375,'@Crypto_Altruism,'@Crypto_Altruism,,,en,"Ethereum, Web3 Infrastructure & Security","RT @Crypto_Altruism: Ethereum is creating new possibilities for creators, communities, and digital ownership. 🔗

A great reflection from @r…","Raw social curation signal; treat as lead, not endorsement."
2031377566234288566,46091.60563657407,'@networknations_,'@networknations_,,,en,Coordination & Governance,"RT @networknations_: The network age has produced communities that operate across borders. 🤠

But the dominant institutions of governance r…","Raw social curation signal; treat as lead, not endorsement."
2031296384234590313,46091.38162037037,'@PublicNouns,'@PublicNouns,https://publicnouns.wtf/vote/80,,en,Coordination & Governance,"RT @PublicNouns: The final proposal in Public Nouns DAO has happened (for now?) 

https://t.co/UPbXLl8yX0

Trees in a forest always die at…","Raw social curation signal; treat as lead, not endorsement."
2031295710482555251,46091.37975694444,'@synthesis_md,'@synthesis_md,http://x.com/i/article/2029310888705179649,,zxx,Raw Leads / To Review,RT @synthesis_md: https://t.co/q2AqPuiQX0,"Raw social curation signal; treat as lead, not endorsement."
2031295397700792640,46091.378900462965,'@Greenpill9ja,'@Greenpill9ja,,,en,"Funding, Capital Flows & Public Goods","RT @Greenpill9ja: ""There’s a gap between knowing what crypto is and understanding what it could be for""

That is where Greenpill Nigeria co…","Raw social curation signal; treat as lead, not endorsement."
2031295082406486272,46091.378020833334,'@crypto4commons,'@crypto4commons,,,en,"Knowledge Commons, Ontology & Documentation","RT @crypto4commons: What happens when you gather 60+ commons builders, token tinkerers, and postcapitalist dreamers in the Austrian Alps fo…","Raw social curation signal; treat as lead, not endorsement."
2031128871160996245,46090.919375,'@gardens_fund,'@gardens_fund,,,en,"Knowledge Commons, Ontology & Documentation","RT @gardens_fund: Gardens is for coordinating shared resources around a common goal. 

🌱 we proudly serve:

&gt; open source software projects…","Raw social curation signal; treat as lead, not endorsement."
2031078922931097852,46090.781539351854,'@ipecity,'@ipecity,,,en,Raw Leads / To Review,"RT @ipecity: Ipê News #28 is out! 🔥

This week we're sharing:

- Ipê Village 2026, returning to Florianópolis for a month-long pop-up with…","Raw social curation signal; treat as lead, not endorsement."
2031078751467954645,46090.781064814815,'@PluralityInst,"'@PluralityInst, @metagov_project",,,en,Coordination & Governance,"RT @PluralityInst: Project Update: Interoperable Deliberative Tools in 2026
Updates from @metagov_project deliberative tools and interopera…","Raw social curation signal; treat as lead, not endorsement."
2031078659247738884,46090.780810185184,'@maxlomu,'@maxlomu,http://x.com/i/article/2030961559061528576,,zxx,Raw Leads / To Review,RT @maxlomu: https://t.co/goa4PNy8ap,"Raw social curation signal; treat as lead, not endorsement."
2031076375092686980,46090.774513888886,'@Crypto_Altruism,"'@Crypto_Altruism, @UNICEFinnovate, @kotanipay",,,en,"AI, Collective Intelligence & Sensemaking","RT @Crypto_Altruism: UNICEF is testing blockchain for humanitarian cash transfers. 💡

A Nairobi pilot by @UNICEFInnovate, @KotaniPay, and @…","Raw social curation signal; treat as lead, not endorsement."
2031076227742826623,46090.774097222224,'@regen_network,'@regen_network,,,en,"Regeneration, Ecology & Localism","RT @regen_network: What if the validators securing Regen Ledger were the people actually stewarding the land?

A research direction for Reg…","Raw social curation signal; treat as lead, not endorsement."
2030619399577649206,46089.51349537037,'@PluralityInst,'@PluralityInst,,,en,Coordination & Governance,RT @PluralityInst: Politics Without Politicians: The Case for Citizen Rule book by Hélène Landemore asks and answers a radical question: Wh…,"Raw social curation signal; treat as lead, not endorsement."
2030361531989291422,46088.8019212963,'@kennyistyping,'@kennyistyping,http://x.com/i/article/2029944322876133380,,zxx,Raw Leads / To Review,RT @kennyistyping: https://t.co/yoXD74pCEK,"Raw social curation signal; treat as lead, not endorsement."
2030347913373634907,46088.764340277776,'@SwarthyHatter,'@SwarthyHatter,,"journalists, researchers, authors",en,Raw Leads / To Review,"RT @SwarthyHatter: #journalists , #researchers , #authors - don’t miss this. Join us on Farcaster and share your recent work. 

Take back t…","Raw social curation signal; treat as lead, not endorsement."
2030336017627074595,46088.731516203705,'@christine_dkim,'@christine_dkim,http://x.com/i/article/2029947595485769728,,zxx,Raw Leads / To Review,RT @christine_dkim: https://t.co/rJF06waJyz,"Raw social curation signal; treat as lead, not endorsement."
2030335904657666213,46088.731203703705,'@owockibot,"'@owockibot, @omniharmonic, @owocki",https://stage.gitcoin.co/research/post-capitalist-substrate-of-the-abundance-economy,,qme,"Funding, Capital Flows & Public Goods","RT @owockibot: @omniharmonic @owocki 🫡

https://t.co/e10kmmofwQ","Raw social curation signal; treat as lead, not endorsement."
2030335762957217865,46088.73081018519,'@MontyMerlin,'@MontyMerlin,,,en,Coordination & Governance,"RT @MontyMerlin: The most powerful coordination mechanism humanity has invented? 

Finance. The almighty “invisible hand of market forces”…","Raw social curation signal; treat as lead, not endorsement."
2030335689888268379,46088.73060185185,'@HumnPassport,'@HumnPassport,,,en,"Funding, Capital Flows & Public Goods","RT @HumnPassport: what happens when Sybils dictate how millions in public goods funding get allocated?

some teams found out the hard way.…","Raw social curation signal; treat as lead, not endorsement."
2030335554735186405,46088.73023148148,'@web3privacy,"'@web3privacy, @wassimulacrum",,,en,"Ethereum, Web3 Infrastructure & Security","RT @web3privacy: Read books written by our speakers.

🌟""Open swords software"" essay by @wassimulacrum [part of ""Are you a software update?""…","Raw social curation signal; treat as lead, not endorsement."
2030034018616389702,46087.898148148146,'@AzosFinance,'@AzosFinance,,,en,Raw Leads / To Review,"RT @AzosFinance: Today is World Conservation Strategy Day 🌎

This day commemorates the first global framework that brought together conserv…","Raw social curation signal; treat as lead, not endorsement."
2030027575469199428,46087.88037037037,'@ethereum,'@ethereum,http://x.com/i/article/2029619828831703042,,zxx,"Ethereum, Web3 Infrastructure & Security",RT @ethereum: https://t.co/ma6kAcHZ6X,"Raw social curation signal; treat as lead, not endorsement."
